train_loss,val_loss,val_acc_
0.8402306949719787,0.06254034846400221,1.0
0.055515901961674295,0.005321171251125634,1.0
0.031125367308656376,0.0024816622705354043,1.0
0.028592200251296163,0.0018095503231355299,1.0
0.02750586811453104,0.0015354188217315823,1.0
0.027030082885175943,0.001334387901200292,1.0
0.025817590455214184,0.0011579548008739948,1.0
0.025667750975117087,0.0009545305802021176,1.0
0.02448679506778717,0.0008550414543909332,1.0
0.023988075243930023,0.0007938410271890461,1.0
0.037024666710446276,0.003509117717233797,1.0
0.009137840281861523,0.0018599528702907264,1.0
0.007576998226189365,0.001383003555626298,1.0
0.007461123168468475,0.0012086409454544385,1.0
0.007000702898949385,0.0012003479399330292,1.0
0.006410270541285475,0.0010593922828168918,1.0
0.006510476678765069,0.000997283452306874,1.0
0.006024983459307502,0.0009846677761136864,1.0
0.0058048828116928535,0.0009274189360439777,1.0
0.006132464836506794,0.0008829781824412445,1.0
0.007853806785230214,0.002399795897266207,1.0
0.00559240797883831,0.0014626670551175873,1.0
0.004587410832755268,0.001281683207101499,1.0
0.004505898502732937,0.0012005073804175481,1.0
0.0040914871109028654,0.0010583303568031017,1.0
0.004166072360627974,0.001057690751622431,1.0
0.003981524253807341,0.0009573693678248674,1.0
0.004248741500002022,0.000913154692777122,1.0
0.0038279746853125594,0.0009245257388101891,1.0
0.004337448733470713,0.0008387259780041253,1.0
0.00488826342431518,0.0015530093854370837,1.0
0.004033300346539666,0.001178938866360113,1.0
0.003449664218351245,0.0010257536875239264,1.0
0.0036472532083280385,0.0009320074944601705,1.0
0.0033762305683922023,0.0008710638988607874,1.0
0.003653645447532957,0.0008668715745443478,1.0
0.003340078934949512,0.0008150151455386853,1.0
0.0036023574648424983,0.0007844560119944314,1.0
0.0033914375817403197,0.0008264133915266333,1.0
0.003615732411465918,0.0007750128521972025,1.0
0.004447525435049708,0.001059465071496864,1.0
0.003704849717905745,0.00098287519843628,1.0
0.0035518018897467605,0.0009153956828716522,1.0
0.0029733954288531095,0.0008565864773117937,1.0
0.0029965776096408567,0.0007441364141413942,1.0
0.002972278176457621,0.0007226881425594911,1.0
0.0028689599421340972,0.0007526552362833172,1.0
0.0031002315032916763,0.0006942856562091038,1.0
0.0028359826343754926,0.0006821856077294797,1.0
0.0031790407568526766,0.0006574490980710834,1.0
0.003379732656564253,0.001052277873289616,1.0
0.00307414121440767,0.0008442749773773054,1.0
0.0036346290192644424,0.0008035891999801,1.0
0.0028631404178061834,0.0009088364907559784,1.0
0.002701701557574173,0.0006795048053997258,1.0
0.002564994210842997,0.0007273165804993672,1.0
0.0027623492399773872,0.0006471340893767774,1.0
0.00266170932930739,0.00069320730350834,1.0
0.002878329803934321,0.0006712333076090241,1.0
0.0028896880006262413,0.0006365526811957049,1.0
0.003549186119926162,0.000852128456851157,1.0
0.0026371002071149028,0.0007427033609322583,1.0
0.003247858015432333,0.0007178126397775486,1.0
0.00275162219380339,0.000615389333688654,1.0
0.0025918679893948138,0.0006603009993947732,1.0
0.0025755277165444568,0.0006280572076017658,1.0
0.0026478059250318133,0.0005916689018098017,1.0
0.0026419285762434206,0.0006176125364921367,1.0
0.0024907813349273056,0.0005803984095109627,1.0
0.0025393455725861713,0.0005713198430991421,1.0
0.002503149094991386,0.0007608131612262999,1.0
0.002403854018969772,0.000677503509602199,1.0
0.0023967173668400696,0.0007250826044279771,1.0
0.00250362321579208,0.0006231441681544917,1.0
0.002448390907375142,0.000586248325513831,1.0
0.002266337071584227,0.000639933061999424,1.0
0.0023531765764346346,0.0005857045301430238,1.0
0.0022806987059690678,0.0006357527163345367,1.0
0.0022304989834083244,0.000543351571347254,1.0
0.0022302871948340908,0.0005633297429691689,1.0
0.003791442320410473,0.0006673794365876043,1.0
0.0024628366275768108,0.0006870720244478434,1.0
0.002372151847036245,0.0005684550051228143,1.0
0.0022913545350699374,0.0005666450888384134,1.0
0.0025331033539259806,0.0005477280671281429,1.0
0.0022165085441277674,0.000575639700400643,1.0
0.002091780489233012,0.0005751814872686131,1.0
0.002111881001231571,0.000518641825086282,1.0
0.0020379373988059037,0.0005616999405901879,1.0
0.0021077015311069167,0.0005202461106819101,1.0
0.0027170095272595063,0.0006212701458328714,1.0
0.0025763595379733792,0.000594214967956456,1.0
0.00226254220372842,0.0006272099611427014,1.0
0.0020735987200168893,0.0005335760167023788,1.0
0.002289676650737723,0.0005454526108223945,1.0
0.002402770881114217,0.0005222377149038948,1.0
0.002433547779219225,0.0006221645429225949,1.0
0.002273584521996478,0.0004994854583249738,1.0
0.002081810715026222,0.0005360850263969041,1.0
0.0021126176385829845,0.0005473069565293068,1.0
0.002810081602850308,0.0005869127223074125,1.0
0.0019677138140347474,0.00057093196179873,1.0
0.0018837930595812697,0.000539439778852587,1.0
0.0018696941939803462,0.0005273558344924822,1.0
0.0020904629200231284,0.0005327476731811961,1.0
0.002228554352768697,0.0004873765913847213,1.0
0.0023886284470790997,0.0005039725122818103,1.0
0.0021568247514854497,0.0005023256235290319,1.0
0.0022423795550518357,0.00047652432598018396,1.0
0.002148811884884102,0.0005055919997782136,1.0
0.002435731415365202,0.0005706094598281197,1.0
0.0020124855557999886,0.0005125501387131711,1.0
0.002302077346636603,0.0005013452197696703,1.0
0.002032884891377762,0.0005135992954213483,1.0
0.002012860257915842,0.00048723683479086805,1.0
0.002420878163926924,0.0004727510313387029,1.0
0.0022737418282000967,0.0006081045964189494,1.0
0.002479572309918391,0.00043728129579297576,1.0
0.0018544130677279707,0.00047692342680723715,1.0
0.0018540414118130382,0.0004415975708980113,1.0
0.002316215875907801,0.0005317238828865811,1.0
0.0016447704595824082,0.0005016222106254039,1.0
0.0019169551572607209,0.00047981540168014664,1.0
0.0018452845057860638,0.0004719320058939047,1.0
0.0017648875024557735,0.00046427447280924145,1.0
0.0018675093694279592,0.0005082043814278828,1.0
0.001728570258516508,0.0004609356595513721,1.0
0.0016761883744038641,0.00048013545165304095,1.0
0.001930645831938212,0.0004580447857733816,1.0
0.0019953476245670267,0.0004349153095972724,1.0
0.0021408203368385634,0.0005106317087969122,1.0
0.0019606823043432087,0.0005092125138617121,1.0
0.0019563136350673935,0.0004583353875204921,1.0
0.0017299146081010501,0.0004633498707941423,1.0
0.002108831404863546,0.0004723207190788041,1.0
0.0017961067642318085,0.000445416624036928,1.0
0.0022441284090746194,0.00043811160382271436,1.0
0.001966811207239516,0.0004454439113033004,1.0
0.0016225118840035673,0.0004303304958739318,1.0
0.0018690541619434953,0.0004207448073429987,1.0
0.002469544197083451,0.0004852853696017216,1.0
0.0018652861520725612,0.0004717657332851862,1.0
0.0018680926004890352,0.00044158276917490485,1.0
0.0020032905207093186,0.0004630943233981573,1.0
0.001995592140398609,0.0004066210749442689,1.0
0.001945648104689705,0.00045782901846299257,1.0
0.0018581196588153641,0.00042199006808611256,1.0
0.0019468922982923687,0.00043218596329097636,1.0
0.0017342474554122116,0.0003942368251349156,1.0
0.0017082299115524318,0.00042006098131726805,1.0
0.0024673999093162515,0.0004733801106340252,1.0
0.0017227974652390305,0.00047679984709247947,1.0
0.0016913194607089583,0.0004235656476036335,1.0
0.0018569999859513093,0.00043621620716294274,1.0
0.0017773433646652848,0.0004237182026069301,1.0
0.0016977128737683718,0.0004297572353001063,1.0
0.0016851772476608555,0.0004204575331338371,1.0
0.0015696956058188032,0.00041147635056404397,1.0
0.002006936711647237,0.0004198960244442181,1.0
0.0017221873155601013,0.0004098493821705536,1.0
0.002257671408491054,0.000450182196800597,1.0
0.0018813277080577488,0.0004294038347628278,1.0
0.0017718378367135301,0.0004319084425029966,1.0
0.0018475314524645607,0.0003976952236068125,1.0
0.0019929254291734346,0.0004073475732487471,1.0
0.0016518421713650848,0.00040909694507718086,1.0
0.0014524501990914966,0.0004120176090509631,1.0
0.0014975790424311224,0.00040209852886619046,1.0
0.0018373805263157312,0.0004042630534968339,1.0
0.0016664627958865215,0.00039531431199672323,1.0
0.0018850988368891801,0.0004489162032162615,1.0
0.001581943817048644,0.00042187188228126615,1.0
0.0015139886915373306,0.00040452223765896633,1.0
0.001489656594155046,0.0004029305794877776,1.0
0.0014601670457826306,0.00039324533281615004,1.0
0.0015828951630586137,0.00038590404437854886,1.0
0.0014780680285184644,0.00039801625462132506,1.0
0.0016805001311392214,0.0003828647919969323,1.0
0.0014368811947254774,0.0003808007738067924,1.0
