accuracy,loss
0.9333333333333333,0.10640841623147329
0.9333333333333333,0.05129335367431243
1.0,0.008044049459082695
1.0,0.1089975282549858
1.0,0.060729126588315314
1.0,0.044106498651672155
1.0,0.02817688063563158
1.0,0.11720002101307424
1.0,0.1715389165095985
0.8666666666666667,0.06361241986499712
1.0,0.17472706011806924
0.9333333333333333,0.06700919959500122
1.0,0.011293746212807794
1.0,0.008884138496553836
1.0,0.0174920878046881
1.0,0.10469154096823938
1.0,0.04028399322602733
1.0,0.0006823727081912996
1.0,0.0061045985607355155
0.9333333333333333,0.06461120929925528
0.9333333333333333,0.018476116323533156
1.0,0.010487807188959171
1.0,0.03176537745942672
0.9333333333333333,0.03701580922740201
1.0,0.004253340648422939
0.9333333333333333,0.0316269820148591
0.9333333333333333,0.05424010548740625
1.0,0.010904776140523608
1.0,0.035688236209292276
1.0,0.014472471143805402
1.0,0.0215085184861285
1.0,0.012833760046244909
1.0,0.02819837178879728
1.0,0.011741853269389443
1.0,0.05773244585179782
1.0,0.08051263972495994
1.0,0.02072670325578656
0.9333333333333333,0.032103222166188064
1.0,0.023716846688451674
1.0,0.016688885839403155
1.0,0.019155184380600567
1.0,0.030817412099876644
1.0,0.010783291037993574
1.0,0.00030763600871068774
1.0,0.0029884179991616594
1.0,0.002877590935774303
1.0,0.00754791650979314
1.0,0.002717485782765531
0.9333333333333333,0.09078210517764092
1.0,0.00539578141030385
