accuracy,loss
0,0.17661910206079484
0,0.9790839820611672
0,0.3863764599698489
0,0.03775487852313357
0,0.6561578729113594
0,0.329720175657116
0,0.3166992719544739
0,0.5368774028097997
0,0.1882446088263246
0,0.6672627126584287
0,0.2565677574423493
0,0.1957581144131598
0,0.19420327028778733
0,0.3880799717590457
0,0.19464554254148828
0,0.19457775339728497
0,0.16259860491654912
0,0.1687927472542544
0,0.16648562230536196
0,0.9025453061353965
0,0.37948558770242286
0,0.28778922870510915
0,0.37125941632223913
0,0.2893100146876007
0,0.3231420996736308
0,0.30628049451796735
0,0.308063318201753
0,0.2978930085408883
0,0.29875943934331173
0,0.2963626081826257
0,0.30511220380908155
0,0.33846199922874326
0,0.12739920247285091
0,0.004531863184462561
0,0.40268670608762835
0,0.27573916379545554
0,0.25291748960487176
0,0.5956462590420832
0,0.4048986975286828
0,0.6622487750209746
0,0.27616073865382396
0,0.7445324725792056
0,0.45236471158559205
0,0.8236347255159597
0,0.819124743782106
0,0.3691582126207039
0,0.6818243455691416
0,0.6985600953219366
0,0.16979394672346898
0,0.005333684719182917
