accuracy,loss
0,1.041329096780883
0,0.8437259231743713
0,0.6859151032557194
0,0.5957215246522661
0,0.6235757365263568
0,0.6272611589235754
0,0.6863031567836663
0,0.7244666499007338
0,0.7398534024396687
0,0.735695477039135
0,0.7473793430606559
0,0.7546927817023437
0,0.7589629578850905
0,0.7495199084731156
0,0.7577303205974038
0,0.7435498711123149
0,0.7615931914144075
0,0.7510623480961744
0,0.7564950631394879
0,0.760682776709665
0,0.7623451698181323
0,0.7508599651057652
0,0.7601086391855928
0,0.7682687855520268
0,0.7567880244605433
0,0.7598457794258268
0,0.7521594113199455
0,0.7571821938205028
0,0.7643405393104509
0,0.766464669439088
0,0.7647739600931398
0,0.7658517518908872
0,0.7572698240765474
0,0.7607647220028426
0,0.7637161256204773
0,0.7636971695522122
0,0.7538989592719202
0,0.760390494627671
0,0.751606648952282
0,0.7590275233346383
0,0.749834435832497
0,0.7601616560892909
0,0.7518040297388927
0,0.7468722047513627
0,0.7567747207006301
0,0.7644609444199509
0,0.7657720356978286
0,0.7553732834323224
0,0.762734704823923
0,0.7674816197246589
