accuracy,loss
1.0,0.10064735462268194
1.0,0.0417546978375564
0.9333333333333333,0.04425536856676141
1.0,0.04381379818660207
1.0,0.05317045140788347
1.0,0.041457352492337424
1.0,0.03166884451153843
1.0,0.018143708148272708
1.0,0.014943592209844307
1.0,0.010124857460323256
1.0,0.010019310422527876
1.0,0.007005022271672109
1.0,0.007318662161499863
1.0,0.007218817416893823
1.0,0.01329004149447428
1.0,0.023431101652386134
1.0,0.025488561543230995
1.0,0.027303828805755378
1.0,0.0064691006855961556
0.9333333333333333,0.009824439435033128
1.0,0.005159803059602079
1.0,0.003250610929171671
1.0,0.002238785244965887
1.0,0.004338234665677495
1.0,0.0032826536190138237
1.0,0.004882737868683762
1.0,0.0026316395327739884
1.0,0.0051204992881442495
1.0,0.0028671971707808553
1.0,0.0029180880686908496
1.0,0.003157700498923077
1.0,0.002227338808127873
1.0,0.0015684638334884464
1.0,0.0009998277962949941
1.0,0.006986478313410771
1.0,0.0032263060355035124
1.0,0.004679550868119501
1.0,0.0019439850312361765
1.0,0.009818444516107168
1.0,0.005390693364158021
1.0,0.01416095538679656
1.0,0.009876055547283612
1.0,0.004871438209011103
1.0,0.006621756318903257
1.0,0.0058243007077786995
1.0,0.0014097794413828525
1.0,0.0013522661579069488
1.0,0.0011875491505027942
1.0,0.0012925452549704156
1.0,0.0014954184979615094
