accuracy,loss
0.9,1.9223234057426453
0.75,1.033858597278595
0.7833333333333333,1.90887451171875
0.8333333333333334,0.6216649413108826
0.8666666666666667,1.440815195441246
1.0,0.0024477925326209515
0.7,0.33918266370892525
0.8,2.1761447191238403
0.75,0.3062146119773388
0.8833333333333333,0.4437587857246399
1.0,0.03878920478746295
0.85,0.7192309349775314
1.0,0.0025621702952776104
0.75,0.5541740208864212
1.0,0.0129795977845788
0.7833333333333333,1.5110198557376862
1.0,0.00013699189366889186
1.0,0.00984883529599756
0.8666666666666667,0.9053173661231995
0.75,0.1957955900579691
0.7666666666666667,0.8520901799201965
1.0,0.0006483666911663022
0.8333333333333334,0.20835022628307343
1.0,0.00011222337616345612
1.0,0.013901402126066387
1.0,0.007538544945418835
1.0,0.1260096523910761
1.0,0.0968873081728816
1.0,0.0003023207736987388
0.8,0.4193522185087204
1.0,0.0024658077891217545
0.85,0.3543347008526325
1.0,0.006599760614335537
0.8333333333333334,1.3420033156871796
1.0,0.08738046977669
0.8166666666666667,1.8664386868476868
1.0,0.0012946868082508445
0.7333333333333333,0.5861780159175396
0.8833333333333333,0.6735024824738503
0.7333333333333333,0.2690721657127142
0.85,0.5265864320099354
0.7333333333333333,0.29279046691954136
1.0,0.13213608413934708
1.0,0.02155739115551114
0.7833333333333333,1.017781287431717
1.0,0.011995549779385328
0.8,1.9592887461185455
1.0,0.0018174528086092323
0.8666666666666667,2.1497494727373123
1.0,0.021463957033120096
