accuracy,loss
0,1.4950364070878992
0,1.0246440724049988
0,0.7371699084309337
0,0.6942058003708835
0,0.6832088521277567
0,0.6732497525317147
0,0.666029617724913
0,0.6599989524619345
0,0.645873953942545
0,0.6390095780550472
0,0.6361849654412398
0,0.6342474067128203
0,0.6330055603193395
0,0.6322918240471957
0,0.6326857825443045
0,0.6326291586953737
0,0.6328086046072475
0,0.6331436532885227
0,0.6335851946319685
0,0.6340923691964165
0,0.6346436275052838
0,0.6352145602905844
0,0.6365474340302022
0,0.637047559823134
0,0.6375473567932016
0,0.6380319808778316
0,0.6384965220202076
0,0.6389369647406795
0,0.639346829548939
0,0.6397319439589725
0,0.6400888963127437
0,0.6404201486961649
0,0.6407246439684563
0,0.6410037899431996
0,0.6412596054133355
0,0.6414945215722834
0,0.6417073149234656
0,0.6418976088090022
0,0.642072255115742
0,0.6422265703628346
0,0.6423699936838893
0,0.642494079854186
0,0.6426066106635003
0,0.6427047102712894
0,0.6427942260670098
0,0.642870943426629
0,0.6429398300383387
0,0.6430013365711095
0,0.6430523667560801
0,0.6430989370394201
