accuracy,loss
0,2.0593844685435143
0,1.2009737767377693
0,0.9195423441403955
0,0.8389721655480142
0,0.7970774946943602
0,0.7734428489445265
0,0.7516050360906835
0,0.7357514893645617
0,0.7219209633768479
0,0.7111413521899528
0,0.7026185254934925
0,0.696026564434718
0,0.691540119588205
0,0.6889665752930386
0,0.6850456243791153
0,0.6850535236832941
0,0.682775432440781
0,0.6828505808958812
0,0.6825352222429995
0,0.6799668042090559
0,0.6797590056565328
0,0.6784253426239848
0,0.6795989831837189
0,0.677767950891735
0,0.6792187907344489
0,0.677825349080274
0,0.6806453657284304
0,0.6812628319307673
0,0.6801865391037953
0,0.6807248019978683
0,0.6790912089123425
0,0.6803219769903561
0,0.6809701405190327
0,0.6794774730477761
0,0.6797818641915229
0,0.6810479976583858
0,0.6812867254629964
0,0.6821211433219715
0,0.6823212832849026
0,0.6836547631569554
0,0.681701958599258
0,0.6823065397283764
0,0.6807825551742203
0,0.6824450895341898
0,0.6809914929101232
0,0.6819977660324501
0,0.6800510664835602
0,0.6782426644211939
0,0.6794462143785732
0,0.6799578034606852
