train_loss,val_loss
0.23462732549695695,0.13486128620436935
0.1227012669942418,0.11622890573544581
0.0893576873336598,0.022990922498532004
0.020201701526988115,0.28178381538781966
0.3047163699738315,0.2910465958665629
0.2936443067598538,0.3000649994025465
0.3029621945297132,0.29977529757335536
0.30001483838089177,0.29941720195481036
0.29969381009701823,0.29927378247995845
0.32667718849709776,0.35684768381665966
0.0756610253008968,0.018784415705098968
0.014201421263345258,0.014353586405851557
0.011137926481954264,0.010377460417383518
0.009892249100872117,0.009539996473439283
0.009301173465505823,0.009217722922349807
0.09994803821958113,0.04323283032682098
0.365920527696182,0.35813132612431636
0.3570015018103553,0.3575247567208087
0.35972101234021736,0.3627723036242313
0.36185985305270213,0.36253721626078494
0.18771723456925057,0.1741008397008552
0.1139374458627989,0.03117471594729873
0.018116248487571224,0.01179070454625199
0.01067864185401437,0.00896066967626942
0.008621348878540496,0.0077897696564981685
0.007395682802813158,0.006611351674941719
0.00619435256555081,0.0055340251045637445
0.0054521222756297675,0.005089827621599934
0.00505406493392628,0.004763029840561088
0.004821891179852203,0.004652347587636809
0.025290545306481484,0.01361427850502192
0.012406778939976739,0.010635844807400078
0.011287801729927419,0.0094629008842052
0.010427335183017842,0.009104766285230145
0.009881080046666359,0.008255369454759676
0.00932880678666435,0.007924960404405462
0.0088933076641759,0.007531746251691804
0.00840763757921389,0.006949914957503559
0.007923110238883308,0.0065120866667235
0.006504484828032904,0.004732829755263739
0.0046589977101739646,0.004452706366342294
0.004515327996818624,0.004408025974789482
0.004487947200579554,0.004058504593367765
0.004212596368514093,0.004453263352205214
0.04686463326535409,0.45411889162219937
0.3768500255268128,0.3576750931192617
0.34721314202322334,0.35774890457997555
0.3252353428817186,0.29981784957354185
0.2959776546622886,0.2916502077559956
0.2998093353431733,0.35797225090323903
0.06606719044040026,0.5985565944773252
0.25127340199761705,0.1967695931430723
0.27863127236239243,0.2867344228947749
0.2863128650750293,0.28557361813842275
0.28573403922749346,0.2853139666260266
0.28545834248671764,0.2851437399133307
0.28526347521387163,0.2849939376604362
0.2851275671823103,0.2848917828720124
0.2850308522215632,0.28479997735531604
0.28494162345763113,0.284727035047578
0.13385704611657095,0.2296501324313586
0.20644653914648978,0.16700945806796433
0.16997918266131254,0.19180131285894111
0.16584171450651083,0.12603568740066934
0.08423046948174473,0.07163204344325379
0.06926271260456472,0.06704158287067882
0.06716625829395212,0.06586750865471168
0.06616419927201798,0.06524408732037075
0.06552624523212186,0.06466202923997504
0.06516212588634158,0.06477043980457743
0.11567779439730479,0.10201914554736653
0.09277095174813857,0.0883932215146354
0.09097869373919046,0.09269525797152128
0.07755758482810171,0.03991492410175136
0.07459688339550354,0.11049214220437847
0.3134252704741036,0.2863462927400089
0.28619772105431945,0.2855506753823796
0.2855420388892049,0.28533123575273106
0.2853370092931341,0.2851683043554181
0.2852135141975567,0.285033573869799
0.3569236460157105,0.34634666315844803
0.3444167248538283,0.34455944358325397
0.34395436754480735,0.3443289430415044
0.34370592292703567,0.3441892985437737
0.34355767044376156,0.3440628525663595
0.3434418201690815,0.34396977737301687
0.3433630536569924,0.343903008347652
0.3432878035258074,0.3438521551304176
0.3432559112300638,0.3437943027644861
0.3431855804118954,0.3437655230037502
0.2123226868202452,0.19458261752714875
0.19838450972418317,0.20009141837964292
0.1980679149754712,0.1945868409559375
0.19254865300093518,0.1707904512276415
0.16887907215439882,0.17364476115488614
0.17448077813767995,0.18706744718747062
0.17027606548833066,0.1634808726730894
0.1677269422983537,0.16373415098327104
0.16907051752825253,0.1619637485166065
0.2185653276802575,0.19333924910084146
0.1607278187560742,0.13196016371738714
0.12462075750847332,0.11810306569591897
0.11634903567858407,0.11073613540559518
0.11096166026030407,0.1050262096231101
0.326148920707771,0.2916295755593503
0.29478417209914476,0.29003211123044376
0.29240257752234816,0.28951594150457227
0.2920540540677602,0.3001028980388016
0.29713314478514624,0.2913790428247608
0.2916672854272069,0.29171353910790115
0.02890360153043551,0.014558384140006831
0.03462444009778441,0.02769603985438093
0.12060582414994657,0.11201325229934005
0.09899472087377408,0.10283548412997215
0.11801416513006219,0.06453305175069902
0.041390534055220786,0.029983688460388146
0.19896704811205873,0.1476566924423468
0.3089035993899967,0.2619767314586483
0.35856573711164663,0.3611616774660642
0.35966063808710846,0.36031853077841586
0.13648757803269096,0.1143159870974353
0.1168720642501702,0.2916678787743459
0.3158168188250456,0.2864814796408669
0.28578064077701726,0.2853488336821071
0.2854706466442249,0.28527436339464346
0.28534559594070324,0.28519889043002833
0.28529551817012616,0.2851127609854839
0.2851748450613413,0.2850618448902349
0.28509441700870874,0.28499661649836866
0.28505136181340845,0.28497219945563645
0.08877469199274468,0.014992193717387367
0.01407441119606164,0.010790290415561834
0.007627009437801164,0.007963295666058166
0.008498464763111084,0.006539125534034044
0.006200573333447463,0.007196279486534415
0.046460650925482544,0.010877135909757897
0.009840270233069562,0.007391740290493872
0.013022095350487555,0.005826192271712495
0.005628647407579816,0.005251585708198244
0.005379266686142102,0.0039599780403611964
0.19168303032390407,0.05007170866258809
0.027494329138903224,0.01730790437794611
0.0164705767613057,0.030589824322550023
0.01265964268737274,0.007502545199555451
0.008987386093368051,0.007268315401752708
0.008984267637019091,0.0072239362489676376
0.009277573695642966,0.008045630236385298
0.006841077936668194,0.005354373656656044
0.006221462656280072,0.005763640382220266
0.005558595583644375,0.005378511294600416
0.06307608496863396,0.018844877352144143
0.010626898588971465,0.008440892445686899
0.016275521128373525,0.4193202852225695
0.09537248315907954,0.018622707603804644
0.029929026481829064,0.017928826424186348
0.011356974074609394,0.007859525174192595
0.006962179593631204,0.004520895050029408
0.005231052182317086,0.0037760162516115386
0.21093394813551491,0.22731487838948358
0.20545155071332807,0.19920135907462386
0.2481204759451698,0.16583915281979764
0.16988768907966184,0.17567506412990758
0.16783594507418695,0.16942867109032927
0.16596308004294263,0.16122750661900787
0.1722765301888595,0.15922795262981634
0.16581871743451376,0.16959209999100106
0.17878612521730486,0.1783658943459636
0.16105787471303198,0.11089866987017334
0.11869498923665188,0.1001020796230582
0.18055849367844276,0.162593950502208
0.0827505095243515,0.020900663913639844
0.017059309652159144,0.010407395940274
0.008962015144061298,0.00705197263951795
0.06095479990911029,0.3294382953252949
0.1892145178784601,0.16625460481545964
0.14723058718516202,0.10979126984955835
0.11638181437967253,0.1003926758639148
0.1356145333620857,0.16643651591949776
0.16693956655312758,0.17326734757325687
0.18027131214249328,0.17678664976456127
0.013709266951925992,0.004421636572901587
0.005207814676324516,0.0037792903103972555
0.004217983307755842,0.0033583092266602104
0.003799847100735413,0.003311175933550494
0.0035267932675435345,0.0033939876250128767
0.0032733946780055824,0.002899456928010847
0.0032161922916411193,0.0027937495682128994
0.0030424809006050412,0.0027344135162954935
0.002904334292102025,0.002486895368869615
0.002837080091856359,0.0029145402326172247
0.29385986802030784,0.18424456837724468
0.29175075704812026,0.37219566165423784
0.29357481997032636,0.18885960041499528
0.18096425188858,0.17250041121342144
0.17481986974961444,0.20081388403157718
0.17299147095592296,0.1648654243008035
0.17037209516665974,0.16834928681615924
0.17547551813062098,0.17327887511155646
0.16866970591735644,0.17039282302387426
0.1677783939437788,0.17317393153417307
0.02169155062435836,0.007768363545297599
0.007496745349862231,0.0053739454646854375
0.005799771146657953,0.004716505417142246
0.1265004488492583,0.2017256061561772
0.23224855585054296,0.35524261232282295
0.32860321832484884,0.31023131848358715
0.30978747953156954,0.3094535212047764
0.3087904176751121,0.30876016230856784
0.3082464291668329,0.30863042635018706
0.3080019291795668,0.3082723278002661
0.08651624889767606,0.6014206989866788
0.23253403731667605,0.20558029935985314
0.21135006724078148,0.2123621485272392
0.2717630684009341,0.350844958766562
0.31777688397980125,0.30680158201788293
0.33784183757226977,0.31392177284741013
0.3157915256428914,0.3135428379793636
0.31146442700849203,0.30608583463997135
0.3094315663712924,0.30848018409775907
0.3087043441587784,0.30761450177333394
0.1340651658073556,0.09276811236240824
0.09534711550127288,0.12152096055081633
0.24968991511669314,0.31466252119814764
0.32871358128356154,0.3580387502420144
0.3289810401982948,0.3265376964553458
0.32569398901990204,0.3261113639737739
0.3253480611765971,0.32575505532202176
0.32513825829888954,0.3255495879493776
0.3249972703026944,0.32539893076068066
0.3248901141227269,0.32528831401809316
0.059434644985547076,0.02801395657121158
0.10745171987008853,0.10077036359026784
0.14690145317037576,0.282993292124545
0.3176148348777998,0.30950998424506576
0.2993220524343311,0.3000121538267761
0.3001054440487604,0.3003240467094984
0.29987841198434595,0.29968138195452143
0.2994216471910477,0.29930845386669286
0.29945946608166224,0.2997698817096773
0.2994314545490703,0.2991945969276741
0.20441860154912364,0.11218069784465383
0.18120041715561366,0.17911294163739094
0.23760402950107073,0.3826659206484185
0.320005902440333,0.3008230451189104
0.3005210434437775,0.30009758242818174
0.299850303557564,0.2996454900894009
0.2967331231861818,0.3620489884595402
0.31605658117132107,0.309885501079872
0.3037767092346168,0.2996967985493238
0.29948567083624544,0.2948273319201391
0.13844418446304368,0.21843834836952022
0.33937743028900663,0.3578910075250219
0.35698374446298253,0.3572993918520505
0.3565996066712942,0.3569972555168339
0.2411790150171909,0.17419007835818118
0.1666873291073764,0.14254140350662295
0.13423311441648203,0.12603872174122294
0.12480982029657872,0.11960959747189381
0.12041726061066643,0.11643002995702087
0.11099969122986325,0.03987699365701343
0.10812590839226777,0.016478388866440194
0.011520850758991952,0.011764520331911865
0.007205108443244559,0.00707989267501064
0.0057913975290129665,0.005476226085094644
0.004873508676413263,0.005357928864551006
0.004375843801745595,0.005014347144952197
0.004194765537977219,0.004398458652755581
0.003918749684196912,0.0037820884385375213
0.0036734562112423056,0.00404084406079358
0.003549678869293545,0.0033014373935865943
0.017367980943908762,0.01012216896566822
0.008023141637123877,0.006232535327616774
0.005843772007091368,0.005050481575327452
0.0050725629819427295,0.004349117014999883
0.004619694139606121,0.003993840245377333
0.00424367518924734,0.003581947833299637
0.003963248308587697,0.0034234993606347772
0.0036704903235659004,0.0033916136511357225
0.003466423741516993,0.0034053107660614933
0.003392110753768185,0.003879229824409866
