accuracy,loss
0.8666666666666667,0.2598759596546491
1.0,0.05513225520650546
0.8666666666666667,0.08359091853102048
1.0,0.05984091105541059
1.0,0.050224421670039494
1.0,0.034175690288248003
1.0,0.02061892134952359
1.0,0.0022998598924459657
1.0,0.0008178344323823694
1.0,0.0022859928869972163
1.0,0.003874310204992071
1.0,0.0039996838992616785
1.0,0.015156625384891716
1.0,0.0019431786405524085
1.0,0.004609885000900249
1.0,0.002584360711868309
1.0,0.00960478736293832
1.0,0.0047968499991839055
1.0,0.00993636135754059
1.0,0.024123819500285512
1.0,0.016577276650544568
1.0,0.012332319140599186
1.0,0.005469552324575489
1.0,0.0034508181888668332
1.0,0.007308477672025523
1.0,0.0036625836039699306
1.0,0.001986887413780399
1.0,0.023538269987602688
1.0,0.0065989327780698655
1.0,0.0034993204377618287
1.0,0.01923167471747244
1.0,0.01427177249831099
1.0,0.0026698710570296196
1.0,0.03856062517297687
1.0,0.015666265745918888
1.0,0.01669319997454295
1.0,0.0022762872261713105
1.0,0.002359467792492372
1.0,0.0052718491140997985
1.0,0.0022598671423111226
1.0,0.00398257659689989
1.0,0.00016339164688664216
1.0,0.010077924076661778
0.9333333333333333,0.010252618973026983
1.0,0.008524226276858827
1.0,0.019028535833300945
1.0,0.0020504749903011545
1.0,0.003847816167763085
0.9333333333333333,0.011172449674146871
1.0,0.0033287922917982844
