loss_train,loss_test,acc_train,acc_test
1.1435147124528884,0.2715014048665762,0.7202833333333334,0.9257
0.2106902323414882,0.15074099073186517,0.9377,0.9562
0.13615346543490886,0.10386385186575353,0.9594,0.969
0.10605802564571301,0.08350596887990833,0.9687,0.9739
0.08786093899359305,0.07584693305194377,0.9741,0.9766
0.07619077836473782,0.06374092538841068,0.9777166666666667,0.9807
0.06797551434487105,0.05558722204063088,0.9796833333333334,0.9831
0.06146586375311017,0.05112820608308539,0.98165,0.9837
0.05616749200659494,0.04831677392940037,0.9826666666666667,0.984
0.05212358146285017,0.04358588249189779,0.98435,0.986
0.048373630683248244,0.039982657653745264,0.9853166666666666,0.987
0.04521683865537246,0.04097646753012668,0.9865833333333334,0.9869
0.04256409167622526,0.0373360274778679,0.9877333333333334,0.9869
0.04049378470672915,0.036149582914076744,0.9883333333333333,0.9875
0.03783891872192423,0.03689636302122381,0.9886333333333334,0.9872
0.035707366323719424,0.03680877851205878,0.9893833333333333,0.987
0.034390194894125065,0.03666433184640482,0.9896166666666667,0.9875
0.03301851897267625,0.03217593508190476,0.9901,0.9892
0.030876015758452315,0.03062179487780668,0.9907,0.9895
0.029905419769541672,0.03348602536774706,0.9910333333333333,0.9891
0.028310626502304027,0.031410834902781064,0.9915,0.9896
0.027101389296973744,0.033692582204239443,0.9918666666666667,0.9883
0.025894820924537876,0.028512875672313386,0.9923333333333333,0.9899
0.025063180861373744,0.02841482011572225,0.9925666666666667,0.9901
0.0233204374423561,0.02898888341282145,0.9931833333333333,0.9907
0.02263843947245429,0.026230249405489302,0.9934833333333334,0.9906
0.02163099716960763,0.028650205161538905,0.99375,0.9901
0.020827243336631607,0.025086222447425824,0.99405,0.9911
0.019720377762957167,0.02995482937199995,0.99435,0.9893
0.019239156383555382,0.02610723725432763,0.99465,0.9905
0.01842617303210621,0.027231256583472713,0.9945666666666667,0.9911
0.017945477745961398,0.025148423492792064,0.9947,0.991
0.016788599290885033,0.026703056501573882,0.9955833333333334,0.9914
0.016245179724258683,0.027368208462139592,0.9954833333333334,0.9913
0.015798649756858747,0.024751704438240266,0.9955333333333334,0.9917
0.014941534711203228,0.027295396739791613,0.9958166666666667,0.9908
0.014236636920055995,0.026100046302599367,0.99655,0.9915
0.014048146167381977,0.030692778045922752,0.99605,0.9898
0.01342553828493692,0.025911885067180264,0.9963833333333333,0.9914
0.012696938639273868,0.025392447111662476,0.9964666666666666,0.9912
0.01216379793244414,0.025869071225824884,0.9968166666666667,0.9913
0.011965223483663674,0.02324223333998816,0.99675,0.9927
0.011207726089050993,0.025648171050925157,0.99705,0.9911
0.011056224516166063,0.024160006275342313,0.99715,0.9915
0.010646940262328522,0.02547943179106369,0.9975333333333334,0.9916
0.009841673545306549,0.025727431511040778,0.9977,0.9915
0.009746775269547167,0.023565709147878807,0.9976833333333334,0.9922
0.009494571570151796,0.024198231809241407,0.9978333333333333,0.9926
0.009107256588952926,0.025253350678212882,0.9978666666666667,0.9914
0.008915606583080564,0.0241795139858732,0.9977833333333334,0.9914
