train_loss,val_loss
0.14405576907883047,1.3721544274828101
0.29682744645246734,0.5094564942452479
0.21137283323229927,0.5459239038672581
0.30728758956261654,0.5755650237104287
0.2962256368512286,0.5985202384811423
0.2941621943937117,0.6156918165756531
0.29287987539709953,0.6292224003881117
0.1598980790346794,0.6353994122777048
0.2897226137382499,0.6412739445987118
0.2916699326137165,0.650121758529062
0.11763130167754778,2.1757964773146625
0.27953605815782856,0.5091840637288373
0.18477447088545665,0.532665433534252
0.29907360686067896,0.5660713259192189
0.29704735714081454,0.591579308425977
0.2942626129610271,0.610344668604409
0.2928879592567634,0.624905305819297
0.2920061013678917,0.6366430718464033
0.2913949439299876,0.6463589084706586
0.2909479636812541,0.6545522807122949
0.2799531377185387,0.5039248881560348
0.2156525025633652,0.5397983521173889
0.19028787596240318,0.5521392160012285
0.2964158408331968,0.5788688984985398
0.2957989354583767,0.6006519538365772
0.29362717479574385,0.6172266182959965
0.2924955669324701,0.6303546966941836
0.2917396950930673,0.6410842028572517
0.2912029808758805,0.6500503966652422
0.1757984789124725,0.6547572206607452
0.2778974469401393,0.5033250288060396
0.30282951737506025,0.5511428322212728
0.29804149880608455,0.5812405937046993
0.2949070355630317,0.6025185740242401
0.2932421806597452,0.618697177028597
0.1458290720331074,0.6258880851341553
0.16520720452753146,0.6320033099551504
0.2894501680767619,0.6363203624453974
0.1614913044765571,0.6420106448651147
0.14926035911599025,0.6464004961546301
0.20551310298854744,0.4810039312286739
0.3126005295257051,0.5385288606296377
0.2991232605092785,0.5726185892785441
0.29539068891583387,0.5959984842724729
0.17872597072035704,0.6059297978595244
0.29006639589652844,0.6174592705560301
0.16641853158489775,0.6247760968362734
0.288091767930678,0.6329922225055816
0.29161585459338474,0.6428537398957872
0.29087094356521037,0.6513705970934613
0.2772455956868535,0.5019996600047295
0.16810468109563348,0.5289153064487397
0.2970994025265796,0.5628392411635654
0.19890664322689156,0.5875721090279593
0.15219065514297955,0.5931458936407916
0.29024939462771326,0.606798690709934
0.155496673522317,0.6149953557762375
0.288389774554004,0.6241953504385531
0.18341612227464482,0.6422213998011531
0.29866447585527606,0.6446877731250065
0.27686997942737174,0.501370190399954
0.20581766589844608,0.5278176854890172
0.2618238677566496,0.5482985067178215
0.29338525808678745,0.5740955118581702
0.2952352769419179,0.5965444931311674
0.15828936576295807,0.6058793337124311
0.28971505449714413,0.6169907997174822
0.2922626245361395,0.6296868354893557
0.15181619248348133,0.6363171589047504
0.19006749838526213,0.6505709036004426
0.27639795185475463,0.5007933702614933
0.19643787747810004,0.526313874249657
0.14631488679843663,0.5472534949101335
0.14208494949014822,0.5621688014123798
0.2947103901010695,0.5794538162624089
0.29509791417563513,0.6005036706725756
0.29291766740720676,0.6167865547200929
0.2919704576024269,0.6297454490962595
