accuracy,loss
0.8166666666666667,1.4675172567367554
0.7833333333333333,1.5540398359298706
0.8166666666666667,1.4709899425506592
0.8166666666666667,1.4722118377685547
0.7666666666666667,1.6052454113960266
0.8166666666666667,1.4728070497512817
0.85,1.3803479075431824
0.8333333333333334,1.4248297810554504
0.8,1.5146648287773132
0.8,1.5116186141967773
0.8,1.5130271315574646
0.8333333333333334,1.4266366958618164
0.7166666666666667,1.7311469316482544
0.6833333333333333,1.8183510303497314
0.85,1.381648600101471
0.7333333333333333,1.6876327395439148
0.7833333333333333,1.5543688535690308
0.7333333333333333,1.685941994190216
0.8333333333333334,1.4230666756629944
0.8333333333333334,1.4232195019721985
0.8333333333333334,1.4235345125198364
0.8333333333333334,1.4276296496391296
0.7666666666666667,1.5988536477088928
0.8166666666666667,1.4674888849258423
0.85,1.3829718232154846
0.8333333333333334,1.4288538694381714
0.75,1.6442574858665466
0.8,1.5133202075958252
0.8666666666666667,1.3376601934432983
0.8,1.5100755095481873
0.8,1.5093357563018799
0.8833333333333333,1.2930282950401306
0.7666666666666667,1.5984842777252197
0.8333333333333334,1.426534652709961
0.8166666666666667,1.4689101576805115
0.8833333333333333,1.2936120629310608
0.8166666666666667,1.4730800986289978
0.8166666666666667,1.471131980419159
0.85,1.3814650774002075
0.8166666666666667,1.467633843421936
0.8333333333333334,1.4234500527381897
0.8333333333333334,1.4231880903244019
0.7333333333333333,1.6850088834762573
0.8,1.5122130513191223
0.8,1.5128036141395569
0.7666666666666667,1.603641152381897
0.7833333333333333,1.5571976900100708
0.8333333333333334,1.4253271222114563
0.85,1.382688045501709
0.7833333333333333,1.5540167689323425
