train_loss,val_loss,val_acc_
0.510980357726415,1.1406170129776,0.5066666666666667
0.4455922544002533,0.6295698285102844,0.8533333333333334
0.18203028043111166,0.5133014917373657,0.92
0.11897355318069458,1.038616418838501,0.7666666666666667
0.15779849390188852,0.7071840167045593,0.7533333333333333
0.0964017038544019,0.11742741614580154,0.9666666666666667
0.09224170322219531,0.06329471617937088,0.9866666666666667
0.03656495610872904,0.09325496852397919,0.98
0.08864777411023776,0.08715848624706268,0.9666666666666667
0.110032107681036,0.07611972838640213,0.98
train_loss,val_loss,val_acc_
0.5672925114631653,0.1655930131673813,0.9133333333333333
0.33600594600041706,0.340791791677475,0.88
0.19471023107568422,0.037702858448028564,0.9933333333333333
0.1112887089451154,0.09809684008359909,0.98
0.15660967926184335,0.04197429493069649,0.9933333333333333
0.05752383048335711,0.14609438180923462,0.94
0.12041384354233742,0.19177328050136566,0.94
0.058992754047115646,0.09910483658313751,0.9733333333333334
0.024530818685889244,0.06175652891397476,0.9933333333333333
0.0315927192568779,0.05677902325987816,0.9933333333333333
train_loss,val_loss,val_acc_
0.4281348834435145,0.261149138212204,0.92
0.3941803326209386,0.39450928568840027,0.8866666666666667
0.2051797186334928,0.09633809328079224,0.98
0.11364759008089702,0.10523487627506256,0.9866666666666667
0.08778747667868932,0.06642989814281464,0.9866666666666667
0.03528661777575811,0.14372792840003967,0.9666666666666667
0.05794476966063181,0.16510669887065887,0.9533333333333334
0.056090882048010826,0.09724019467830658,0.98
0.03511778575678667,0.07238950580358505,0.9866666666666667
0.05646016697088877,0.08348313719034195,0.98
train_loss,val_loss,val_acc_
0.6935392369826635,0.19655027985572815,0.9133333333333333
0.3188199947277705,0.4161124527454376,0.9066666666666666
0.18281465272108713,0.06688180565834045,0.9866666666666667
0.09195343653361003,0.06804728507995605,0.9866666666666667
0.09253052373727162,0.08100704103708267,0.98
0.04653277123967806,0.14253248274326324,0.9666666666666667
0.04139098525047302,0.14458903670310974,0.9666666666666667
0.04280697740614414,0.11971159279346466,0.9733333333333334
0.05816495791077614,0.07902250438928604,0.98
0.03927088032166163,0.07289682328701019,0.9866666666666667
train_loss,val_loss,val_acc_
0.3603184223175049,0.12327851355075836,0.9466666666666667
0.15520502626895905,0.25882038474082947,0.9266666666666666
0.11014658957719803,0.058152828365564346,0.98
0.1312172437707583,0.05259783938527107,0.98
0.07407531638940175,0.12149103730916977,0.9733333333333334
0.07263986517985661,0.2088567465543747,0.96
0.06347424412767093,0.10600820183753967,0.9733333333333334
0.026490638653437298,0.06009223312139511,0.9866666666666667
0.03698096827914318,0.0583096519112587,0.9866666666666667
0.01929889029512803,0.06852786242961884,0.9866666666666667
train_loss,val_loss,val_acc_
0.485222190618515,0.18407481908798218,0.9533333333333334
0.2880953401327133,0.3442379832267761,0.9133333333333333
0.12907960017522177,0.1305195689201355,0.9533333333333334
0.08843569085001945,0.055829163640737534,0.9866666666666667
0.07111362864573796,0.06590508669614792,0.9866666666666667
0.08088477949301402,0.0986565500497818,0.9733333333333334
0.09183132648468018,0.08763081580400467,0.9866666666666667
0.042639447997013726,0.09323622286319733,0.9733333333333334
0.04220225724081198,0.0896948054432869,0.9733333333333334
0.036660549541314445,0.0904756411910057,0.98
train_loss,val_loss,val_acc_
0.2740093357861042,0.17006364464759827,0.9533333333333334
0.20212062696615854,0.3141756057739258,0.9133333333333333
0.2079158971707026,0.10164882242679596,0.96
0.1252827967206637,0.1074756383895874,0.9733333333333334
0.2805003797014554,0.07180918008089066,0.9933333333333333
0.0803687572479248,0.07102662324905396,0.9866666666666667
0.10333837817112605,0.1174173504114151,0.9733333333333334
0.07777034491300583,0.17518062889575958,0.9533333333333334
0.0901854895055294,0.1417628973722458,0.9733333333333334
0.03284023826320966,0.12236211448907852,0.98
train_loss,val_loss,val_acc_
0.16240988423426947,0.12317966669797897,0.9466666666666667
0.16211956987778345,0.09321774542331696,0.9466666666666667
0.05504734814167023,0.16961704194545746,0.9666666666666667
0.04287273157387972,0.057467225939035416,0.9866666666666667
0.0451439805328846,0.05101720243692398,0.9866666666666667
0.03593220251301924,0.10393082350492477,0.9733333333333334
0.03093161496023337,0.1418515294790268,0.9666666666666667
0.035794942639768124,0.07266104221343994,0.9933333333333333
0.015141889452934265,0.05833062529563904,0.9933333333333333
0.023974232375621796,0.06494519114494324,0.9933333333333333
train_loss,val_loss,val_acc_
1.3228767116864522,1.2147499322891235,0.2866666666666667
0.9069904685020447,1.172130823135376,0.68
0.5958268642425537,0.503676176071167,0.9066666666666666
0.21630968153476715,0.6809874176979065,0.72
0.3088693171739578,0.24720163643360138,0.9866666666666667
