accuracy,precision,recall,f1,mcc
0.8438355263157895,0.25,0.9609588815789474,0.22882613830580562,0
0.8783355263157895,0.5,0.9391677631578947,0.4676137537783662,0
0.8906052631578948,0.3333333333333333,0.9635350877192983,0.3140459056553874,0
0.9493881578947369,0.5,0.9746940789473684,0.4870185314555512,0
0.8922763157894736,0.3333333333333333,0.9640921052631578,0.3143573019592573,0
0.89675,0.5,0.948375,0.47278239093185714,0
0.8618289473684211,0.5,0.9309144736842105,0.4628937306977435,0
0.7390197368421053,0.5,0.8695098684210527,0.424963398163666,0
0.8898355263157894,0.3333333333333333,0.9632785087719298,0.31390228194461367,0
0.8668684210526316,0.5,0.9334342105263158,0.4643436094782989,0
0.888953947368421,0.3333333333333333,0.962984649122807,0.31373764603308946,0
0.87825,0.3333333333333333,0.9594166666666667,0.3117263410089179,0
0.889296052631579,0.5,0.9446480263157895,0.4707023292579734,0
0.9999802631578948,0.5,0.9999901315789474,0.49999506574078034,0
1.0,1.0,1.0,1.0,0
0.9848881578947368,0.3333333333333333,0.9949627192982456,0.3307955174459651,0
0.8864407894736842,0.5,0.943220394736842,0.4699011993485365,0
0.9816447368421053,0.5,0.9908223684210526,0.4953686796587099,0
0.887421052631579,0.3333333333333333,0.9624736842105263,0.31345100991792385,0
0.98075,0.3333333333333333,0.9935833333333334,0.33009381968109724,0
0.9368092105263158,0.3333333333333333,0.9789364035087719,0.32245792217938485,0
0.8585657894736842,0.5,0.9292828947368421,0.4619507118533674,0
0.897578947368421,0.3333333333333333,0.9658596491228071,0.31534180211164736,0
0.8951513157894737,0.25,0.9737878289473685,0.23616882418082155,0
0.947546052631579,0.25,0.9868865131578948,0.24326666148695894,0
0.7984605263157895,0.3333333333333333,0.9328201754385965,0.29597926101514693,0
0.8768026315789473,0.25,0.9692006578947369,0.23358946135995567,0
0.8623684210526316,0.3333333333333333,0.9541228070175438,0.30869954312090814,0
0.8946973684210526,0.5,0.9473486842105263,0.47221122662277687,0
0.8785986842105263,0.5,0.9392993421052631,0.4676883315181039,0
0.9317631578947368,0.5,0.9658815789473685,0.4823381966297492,0
0.8694736842105263,0.3333333333333333,0.9564912280701754,0.3100600600600601,0
0.9197763157894737,0.5,0.9598881578947369,0.47910598137118493,0
0.9106973684210526,0.5,0.9553486842105263,0.476630880155358,0
0.916546052631579,0.5,0.9582730263157895,0.47822803494499083,0
0.9527828947368421,0.3333333333333333,0.9842609649122807,0.3252735356312236,0
0.8739736842105263,0.5,0.9369868421052632,0.4663745769614245,0
0.961546052631579,0.3333333333333333,0.9871820175438596,0.32679870089942037,0
0.9682565789473684,0.3333333333333333,0.9894188596491228,0.32795743851146203,0
0.8864276315789473,0.5,0.9432138157894736,0.4698975018919777,0
0.9304802631578948,0.25,0.9826200657894737,0.2409970930331626,0
0.9227631578947368,0.5,0.9613815789473684,0.47991514404981866,0
0.9454934210526316,0.3333333333333333,0.9818311403508773,0.32399438648698914,0
0.8625,0.5,0.93125,0.46308724832214765,0
0.8503026315789474,0.5,0.9251513157894737,0.45954786912524975,0
0.8379078947368421,0.5,0.9189539473684211,0.45590309347728036,0
0.9070789473684211,0.5,0.9535394736842105,0.47563785894658406,0
0.8787434210526316,0.5,0.9393717105263157,0.467729340369578,0
0.8966118421052631,0.5,0.9483059210526316,0.47274398598609013,0
0.8900131578947369,0.3333333333333333,0.9633377192982456,0.3139354362612346,0
