accuracy,loss
0,0.658962566865598
0,0.0538727859472805
0,0.0170640311203897
0,0.17017074595587176
0,0.013970444129036913
0,0.011611381523015964
0,0.010736828856170177
0,0.010344084969319689
0,0.010109028092437918
0,0.014712079210827749
0,0.009866892107981232
0,0.009775422461575173
0,0.009495187725596986
0,0.009338853331130059
0,0.009017262488980193
0,0.009067827765957092
0,0.009161338565331665
0,0.008981227322832727
0,0.008972047461970337
0,0.008831445385747757
0,0.008896770551444484
0,0.00890240432399381
0,0.008873114236910406
0,0.008960120073936961
0,0.008869250354743842
0,0.008644718532654064
0,0.008627724926409825
0,0.008544543692256868
0,0.008634632227616639
0,0.008550339331850409
0,0.008545712670413116
0,0.008492911243404113
0,0.00847633883237452
0,0.00837654937274978
0,0.008328345469504473
0,0.008296710666386115
0,0.008194333121379013
0,0.008269663018688478
0,0.008268444418215035
0,0.008186069653812246
0,0.008144223126913598
0,0.008149690802534788
0,0.008175602697772406
0,0.008172270441758625
0,0.00827924855386767
0,0.007985755001815658
0,0.007932173352831048
0,0.007960596779244315
0,0.007910751267412646
0,0.007901301824543726
