accuracy,loss
0.8,0.2317457030216853
1.0,0.0786830413232868
1.0,0.031125717824518992
1.0,0.017724465128655234
1.0,0.020891796616585148
1.0,0.01053558083367534
0.9333333333333333,0.01238241342944093
1.0,0.015251992610380209
1.0,0.014204163356528928
1.0,0.01384034102084115
1.0,0.025473824160629495
1.0,0.014544876950822072
0.8666666666666667,0.016789775939954173
1.0,0.010626376821407272
1.0,0.01354219306873953
1.0,0.0038137907756511896
1.0,0.007168475705354164
1.0,0.009047598274628399
1.0,0.0072599828713767545
1.0,0.007242497933354268
1.0,0.014878310682252049
1.0,0.019732309529111567
1.0,0.010970652926334878
1.0,0.02179590544437815
1.0,0.019022550290295235
1.0,0.0029739888329155897
1.0,0.01764831633772701
1.0,0.005296119247820267
1.0,0.0039309301377215885
1.0,0.016075534703122684
1.0,0.006976581810643741
1.0,0.005771644140986609
1.0,0.006123162155866642
1.0,0.007470535874017514
1.0,0.003263135099041392
1.0,0.0013066802000442598
1.0,0.001260021684114084
1.0,0.006216695504735981
1.0,0.0044658008641514845
0.9333333333333333,0.006933173940524284
1.0,0.003807227609649999
1.0,0.009257966312967861
1.0,0.004605347405292074
1.0,0.0013529175962806524
1.0,0.0007846543936466333
1.0,0.0007635034841465919
1.0,0.007203392249114889
1.0,0.006978915717506122
1.0,0.00546500698892487
1.0,0.006920606317241133
