accuracy,loss
0.9333333333333333,0.09729515028496584
1.0,0.026522238304217658
0.9333333333333333,0.07495462329437336
0.9333333333333333,0.056829412033160526
1.0,0.015933025170428057
0.9333333333333333,0.011924339854158462
1.0,0.01316721980329021
0.9333333333333333,0.029868914987309834
1.0,0.03159835122836133
1.0,0.030211191861114154
1.0,0.015316941567774241
1.0,0.029375266779243247
1.0,0.034661531913661746
1.0,0.024591571705241223
1.0,0.0034302887107514834
1.0,0.008602054884795507
0.9333333333333333,0.006957144900419128
1.0,0.005671162824122196
1.0,0.006040558958193287
1.0,0.01186969579733462
1.0,0.013187521135478164
1.0,0.0035418860389351417
1.0,0.007005152496276423
1.0,0.01309886396532723
1.0,0.005904459680944759
1.0,0.001352219570617308
1.0,0.0028166639259325165
1.0,0.0035506966392252555
1.0,0.002492709931690721
1.0,0.001607552564685951
1.0,0.006416409858199283
0.9333333333333333,0.007360623843366435
1.0,0.011143016653659289
1.0,0.005570920411507056
1.0,0.010134907809636691
1.0,0.0026429882298240654
1.0,0.002019260304617395
1.0,0.005257539813950037
1.0,0.0010183148611455787
1.0,0.0043570708373105544
1.0,0.0034973480832074227
1.0,0.004119977642843272
1.0,0.0024219102709745737
1.0,0.0038987057864687813
1.0,0.00098654696499428
1.0,0.0013502197737428408
1.0,0.0015041172189739882
1.0,0.0007183095482711602
1.0,0.0026187793386119058
1.0,0.008748744911766455
