accuracy,precision,recall,f1,mcc
0.8171673819742489,0.8750947661276299,0.8171673819742489,0.7574489098369247,0
0.9313304721030042,0.9477802077638053,0.9313304721030043,0.9289089474579738,0
0.9939914163090129,0.9941666666666666,0.993991416309013,0.9939900602007306,0
0.9939914163090129,0.9941666666666666,0.993991416309013,0.9939900602007306,0
0.9991416309012876,0.9991452991452991,0.9991416309012877,0.999141626948493,0
0.9982832618025751,0.9982978723404254,0.9982832618025752,0.9982832301797819,0
0.9991416309012876,0.9991452991452991,0.9991416309012877,0.999141626948493,0
0.9982832618025751,0.9982978723404254,0.9982832618025752,0.9982832301797819,0
0.9982832618025751,0.9982978723404254,0.9982832618025752,0.9982832301797819,0
1.0,1.0,1.0,1.0,0
0.9982832618025751,0.9982978723404254,0.9982832618025752,0.9982832301797819,0
1.0,1.0,1.0,1.0,0
0.9982832618025751,0.9982978723404254,0.9982832618025752,0.9982832301797819,0
0.9982832618025751,0.9982978723404254,0.9982832618025752,0.9982832301797819,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
0.9982832618025751,0.9982978723404254,0.9982832618025752,0.9982832301797819,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
0.9982832618025751,0.9982978723404254,0.9982832618025752,0.9982832301797819,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,0
